2019-10-21,1491.53,1495.12,1481.57,1484.24,57631,23,0
2019-10-22,1484.42,1488.88,1480.73,1487.43,54965,23,0
2019-10-23,1487.37,1496.05,1487.37,1491.78,51851,23,0
2019-10-24,1491.6,1503.91,1487.88,1503.53,53559,23,0
2019-10-25,1503.4,1517.87,1500.52,1504.14,59546,24,0
2019-10-28,1504.51,1508.08,1489.9,1492.31,60541,23,0
2019-10-29,1492.42,1494.66,1483.49,1487.57,57575,23,0
2019-10-30,1487.7,1496.46,1481.02,1495.55,58627,23,0
2019-10-31,1495.35,1514.14,1493.52,1512.42,56828,23,0
2019-11-01,1512.38,1515.79,1503.17,1513.68,57180,23,0
2019-11-04,1513.26,1514.71,1504.29,1509.39,48695,23,0
2019-11-05,1509.08,1509.53,1479.42,1483.34,67582,23,0
2019-11-06,1482.7,1494.08,1482.14,1490.29,55607,23,0
2019-11-07,1489.86,1492.1,1460.5,1468.38,77353,23,0
2019-11-08,1468.06,1472.84,1456.1,1458.87,65326,23,0
2019-11-11,1459.27,1466.32,1448.08,1455.75,49264,23,0
2019-11-12,1454.85,1460.26,1445.52,1456.05,68443,23,0
2019-11-13,1455.72,1466.94,1455.28,1463.23,65975,23,0
2019-11-14,1462.59,1474.5,1461.02,1471.09,62036,24,0
2019-11-15,1470.75,1471.17,1462.32,1467.59,49923,24,0
2019-11-18,1467.01,1473.8,1456.25,1471.11,52525,24,0
2019-11-19,1471.08,1475.18,1464.67,1472.3,56457,24,0
2019-11-20,1472.0,1478.7,1465.83,1471.38,76987,23,0
2019-11-21,1474.84,1475.53,1462.26,1464.25,90804,23,0
2019-11-22,1463.92,1473.13,1461.2,1461.72,74217,23,0
2019-11-25,1460.9,1462.01,1453.95,1454.95,61236,23,0
2019-11-26,1454.76,1462.82,1449.92,1461.17,57737,24,0
2019-11-27,1461.29,1461.74,1452.42,1454.18,59619,23,0
2019-11-28,1454.3,1458.2,1454.04,1455.6,32310,24,0
2019-11-29,1455.56,1466.48,1452.89,1462.86,49374,24,0
2019-12-02,1464.04,1465.17,1453.84,1462.21,69332,23,0
2019-12-03,1461.87,1481.68,1459.73,1477.15,69479,23,0
2019-12-04,1477.03,1483.96,1471.3,1474.38,85178,23,0
2019-12-05,1474.57,1480.24,1472.74,1475.73,71930,23,0
2019-12-06,1475.76,1479.54,1458.61,1459.36,67031,23,0
2019-12-09,1459.49,1465.3,1458.27,1461.41,48034,25,0
2019-12-10,1461.39,1469.08,1459.89,1464.11,70297,23,0
2019-12-11,1463.94,1478.83,1462.58,1474.67,66028,23,0
2019-12-12,1474.38,1486.68,1463.81,1469.64,65808,23,0
2019-12-13,1466.25,1477.95,1462.28,1475.44,65041,23,0
2019-12-16,1475.26,1479.74,1473.1,1476.04,44977,25,0
2019-12-17,1476.24,1480.4,1474.05,1475.99,44746,25,0
2019-12-18,1475.66,1479.19,1470.32,1475.32,40606,23,0
2019-12-19,1475.17,1481.6,1473.14,1478.74,40477,23,0
2019-12-20,1478.37,1480.9,1475.73,1477.75,36338,23,0
2019-12-23,1478.13,1486.05,1477.31,1485.28,36257,23,0
2019-12-24,1485.1,1499.77,1484.29,1498.25,29469,23,0
2019-12-26,1503.57,1512.51,1502.67,1510.89,29789,23,0
2019-12-27,1511.15,1515.25,1507.24,1510.91,44185,23,0
2019-12-30,1511.46,1516.02,1510.66,1514.93,46138,23,0
2019-12-31,1514.4,1525.16,1514.4,1521.85,36486,23,0
